,id,date,time,quantity,location,unit_price,category,product,detail,sales,month,day,year,weekday,hour,time_of_day
23565,23622,2023-02-12,06:58:37,2,Lower Manhattan,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,February,12,2023,Sunday,6,Morning
23566,23623,2023-02-12,06:58:37,1,Lower Manhattan,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,February,12,2023,Sunday,6,Morning
23567,23624,2023-02-12,06:58:37,1,Lower Manhattan,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate,6.4,February,12,2023,Sunday,6,Morning
23568,23625,2023-02-12,06:59:50,1,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,February,12,2023,Sunday,6,Morning
23569,23626,2023-02-12,06:59:57,2,Hell's Kitchen,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,February,12,2023,Sunday,6,Morning
23570,23627,2023-02-12,07:00:32,2,Lower Manhattan,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,February,12,2023,Sunday,7,Morning
23571,23628,2023-02-12,07:01:53,2,Lower Manhattan,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,February,12,2023,Sunday,7,Morning
23572,23629,2023-02-12,07:04:32,2,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,February,12,2023,Sunday,7,Morning
23573,23630,2023-02-12,07:06:05,2,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,February,12,2023,Sunday,7,Morning
23574,23631,2023-02-12,07:06:05,1,Hell's Kitchen,3.75,Bakery,Pastry,Almond Croissant,3.75,February,12,2023,Sunday,7,Morning
23575,23632,2023-02-12,07:08:08,2,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,February,12,2023,Sunday,7,Morning
23576,23633,2023-02-12,07:08:26,1,Astoria,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,February,12,2023,Sunday,7,Morning
23577,23634,2023-02-12,07:09:04,1,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,February,12,2023,Sunday,7,Morning
23578,23635,2023-02-12,07:09:04,1,Lower Manhattan,3.75,Bakery,Pastry,Almond Croissant,3.75,February,12,2023,Sunday,7,Morning
23579,23636,2023-02-12,07:10:05,2,Lower Manhattan,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,February,12,2023,Sunday,7,Morning
23580,23637,2023-02-12,07:12:08,1,Lower Manhattan,3.75,Coffee,Barista Espresso,Cappuccino,3.75,February,12,2023,Sunday,7,Morning
23581,23638,2023-02-12,07:12:08,3,Lower Manhattan,0.8,Flavours,Regular syrup,Hazelnut syrup,2.4000000000000004,February,12,2023,Sunday,7,Morning
23582,23639,2023-02-12,07:13:11,1,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,February,12,2023,Sunday,7,Morning
23583,23640,2023-02-12,07:13:11,1,Lower Manhattan,19.75,Coffee beans,Premium Beans,Jamacian Coffee River,19.75,February,12,2023,Sunday,7,Morning
23584,23641,2023-02-12,07:13:28,2,Hell's Kitchen,3.75,Coffee,Barista Espresso,Latte,7.5,February,12,2023,Sunday,7,Morning
23585,23642,2023-02-12,07:13:28,2,Hell's Kitchen,0.8,Flavours,Regular syrup,Carmel syrup,1.6,February,12,2023,Sunday,7,Morning
23586,23643,2023-02-12,07:13:45,2,Lower Manhattan,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,February,12,2023,Sunday,7,Morning
23587,23644,2023-02-12,07:13:45,1,Lower Manhattan,3.75,Bakery,Pastry,Chocolate Croissant,3.75,February,12,2023,Sunday,7,Morning
23588,23645,2023-02-12,07:15:18,2,Astoria,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,February,12,2023,Sunday,7,Morning
23589,23646,2023-02-12,07:15:19,1,Astoria,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,February,12,2023,Sunday,7,Morning
23590,23647,2023-02-12,07:16:02,2,Hell's Kitchen,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,February,12,2023,Sunday,7,Morning
23591,23648,2023-02-12,07:16:09,1,Astoria,8.95,Loose Tea,Herbal tea,Lemon Grass,8.95,February,12,2023,Sunday,7,Morning
23592,23649,2023-02-12,07:17:43,2,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,February,12,2023,Sunday,7,Morning
23593,23650,2023-02-12,07:20:26,1,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,February,12,2023,Sunday,7,Morning
23594,23651,2023-02-12,07:20:56,1,Lower Manhattan,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,February,12,2023,Sunday,7,Morning
23595,23652,2023-02-12,07:21:44,2,Lower Manhattan,4.25,Coffee,Barista Espresso,Latte Rg,8.5,February,12,2023,Sunday,7,Morning
23596,23653,2023-02-12,07:21:44,3,Lower Manhattan,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2.4000000000000004,February,12,2023,Sunday,7,Morning
23597,23654,2023-02-12,07:21:44,1,Lower Manhattan,3.75,Bakery,Pastry,Almond Croissant,3.75,February,12,2023,Sunday,7,Morning
23598,23655,2023-02-12,07:22:16,1,Hell's Kitchen,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,February,12,2023,Sunday,7,Morning
23599,23656,2023-02-12,07:24:51,2,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,February,12,2023,Sunday,7,Morning
23600,23657,2023-02-12,07:24:53,2,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,February,12,2023,Sunday,7,Morning
23601,23658,2023-02-12,07:24:53,1,Hell's Kitchen,3.25,Bakery,Scone,Cranberry Scone,3.25,February,12,2023,Sunday,7,Morning
23602,23659,2023-02-12,07:25:05,2,Lower Manhattan,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,February,12,2023,Sunday,7,Morning
23603,23660,2023-02-12,07:25:38,1,Lower Manhattan,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,February,12,2023,Sunday,7,Morning
23604,23661,2023-02-12,07:25:59,2,Astoria,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,February,12,2023,Sunday,7,Morning
23605,23662,2023-02-12,07:26:50,2,Lower Manhattan,3.0,Coffee,Barista Espresso,Espresso shot,6.0,February,12,2023,Sunday,7,Morning
23606,23663,2023-02-12,07:26:50,2,Lower Manhattan,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,February,12,2023,Sunday,7,Morning
23607,23664,2023-02-12,07:27:26,1,Hell's Kitchen,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,February,12,2023,Sunday,7,Morning
23608,23665,2023-02-12,07:28:52,2,Hell's Kitchen,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,February,12,2023,Sunday,7,Morning
23609,23666,2023-02-12,07:29:25,2,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,February,12,2023,Sunday,7,Morning
23610,23667,2023-02-12,07:33:04,1,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,February,12,2023,Sunday,7,Morning
23611,23668,2023-02-12,07:33:45,1,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,February,12,2023,Sunday,7,Morning
23612,23669,2023-02-12,07:35:20,1,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,February,12,2023,Sunday,7,Morning
23613,23670,2023-02-12,07:37:03,2,Astoria,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,February,12,2023,Sunday,7,Morning
23614,23671,2023-02-12,07:37:25,2,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,February,12,2023,Sunday,7,Morning
23615,23672,2023-02-12,07:37:25,1,Lower Manhattan,3.75,Bakery,Pastry,Chocolate Croissant,3.75,February,12,2023,Sunday,7,Morning
23616,23673,2023-02-12,07:37:55,1,Lower Manhattan,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,February,12,2023,Sunday,7,Morning
23617,23674,2023-02-12,07:37:57,2,Hell's Kitchen,3.75,Coffee,Barista Espresso,Latte,7.5,February,12,2023,Sunday,7,Morning
23618,23675,2023-02-12,07:37:57,2,Hell's Kitchen,0.8,Flavours,Regular syrup,Carmel syrup,1.6,February,12,2023,Sunday,7,Morning
23619,23676,2023-02-12,07:38:21,1,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,February,12,2023,Sunday,7,Morning
23620,23677,2023-02-12,07:40:57,2,Astoria,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,February,12,2023,Sunday,7,Morning
23621,23678,2023-02-12,07:43:56,2,Lower Manhattan,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,February,12,2023,Sunday,7,Morning
23622,23679,2023-02-12,07:43:56,1,Lower Manhattan,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,February,12,2023,Sunday,7,Morning
23623,23680,2023-02-12,07:46:25,1,Astoria,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,February,12,2023,Sunday,7,Morning
23624,23681,2023-02-12,07:46:25,2,Astoria,3.75,Coffee,Barista Espresso,Cappuccino,7.5,February,12,2023,Sunday,7,Morning
23625,23682,2023-02-12,07:46:35,2,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,February,12,2023,Sunday,7,Morning
23626,23683,2023-02-12,07:46:43,2,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,February,12,2023,Sunday,7,Morning
23627,23684,2023-02-12,07:46:43,1,Lower Manhattan,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,February,12,2023,Sunday,7,Morning
23628,23685,2023-02-12,07:47:56,2,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,February,12,2023,Sunday,7,Morning
23629,23686,2023-02-12,07:47:56,1,Hell's Kitchen,3.75,Bakery,Pastry,Almond Croissant,3.75,February,12,2023,Sunday,7,Morning
23630,23687,2023-02-12,07:48:04,2,Lower Manhattan,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,February,12,2023,Sunday,7,Morning
23631,23688,2023-02-12,07:48:04,1,Lower Manhattan,3.25,Bakery,Scone,Cranberry Scone,3.25,February,12,2023,Sunday,7,Morning
23632,23689,2023-02-12,07:48:23,1,Astoria,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,February,12,2023,Sunday,7,Morning
23633,23690,2023-02-12,07:48:44,1,Lower Manhattan,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,February,12,2023,Sunday,7,Morning
23634,23691,2023-02-12,07:48:55,2,Astoria,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,February,12,2023,Sunday,7,Morning
23635,23692,2023-02-12,07:49:08,2,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,February,12,2023,Sunday,7,Morning
23636,23693,2023-02-12,07:49:20,2,Lower Manhattan,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,February,12,2023,Sunday,7,Morning
23637,23694,2023-02-12,07:51:29,2,Lower Manhattan,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,February,12,2023,Sunday,7,Morning
23638,23695,2023-02-12,07:53:18,1,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,February,12,2023,Sunday,7,Morning
23639,23696,2023-02-12,07:53:56,2,Astoria,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,February,12,2023,Sunday,7,Morning
23640,23697,2023-02-12,07:54:11,2,Astoria,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,February,12,2023,Sunday,7,Morning
23641,23698,2023-02-12,07:54:57,1,Astoria,3.0,Coffee,Barista Espresso,Espresso shot,3.0,February,12,2023,Sunday,7,Morning
23642,23699,2023-02-12,07:54:57,1,Astoria,3.5,Bakery,Pastry,Croissant,3.5,February,12,2023,Sunday,7,Morning
23643,23700,2023-02-12,07:56:35,1,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,February,12,2023,Sunday,7,Morning
23644,23701,2023-02-12,08:01:11,2,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,February,12,2023,Sunday,8,Morning
23645,23702,2023-02-12,08:03:19,1,Astoria,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,February,12,2023,Sunday,8,Morning
23646,23703,2023-02-12,08:04:21,1,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,February,12,2023,Sunday,8,Morning
23647,23704,2023-02-12,08:04:39,1,Lower Manhattan,3.0,Coffee,Barista Espresso,Espresso shot,3.0,February,12,2023,Sunday,8,Morning
23648,23705,2023-02-12,08:04:39,3,Lower Manhattan,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2.4000000000000004,February,12,2023,Sunday,8,Morning
23649,23706,2023-02-12,08:04:58,1,Hell's Kitchen,4.25,Coffee,Barista Espresso,Latte Rg,4.25,February,12,2023,Sunday,8,Morning
23650,23707,2023-02-12,08:04:58,2,Hell's Kitchen,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,February,12,2023,Sunday,8,Morning
23651,23708,2023-02-12,08:05:21,1,Astoria,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,February,12,2023,Sunday,8,Morning
23652,23709,2023-02-12,08:07:11,1,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,February,12,2023,Sunday,8,Morning
23653,23710,2023-02-12,08:08:32,2,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,February,12,2023,Sunday,8,Morning
23654,23711,2023-02-12,08:10:17,1,Astoria,14.75,Coffee beans,Espresso Beans,Espresso Roast,14.75,February,12,2023,Sunday,8,Morning
23655,23712,2023-02-12,08:13:21,1,Hell's Kitchen,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,February,12,2023,Sunday,8,Morning
23656,23713,2023-02-12,08:14:57,1,Astoria,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6,February,12,2023,Sunday,8,Morning
23657,23714,2023-02-12,08:17:09,2,Astoria,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,February,12,2023,Sunday,8,Morning
23658,23715,2023-02-12,08:17:09,1,Astoria,3.5,Bakery,Pastry,Croissant,3.5,February,12,2023,Sunday,8,Morning
23659,23716,2023-02-12,08:17:09,2,Astoria,4.25,Coffee,Barista Espresso,Latte Rg,8.5,February,12,2023,Sunday,8,Morning
23660,23717,2023-02-12,08:17:14,2,Lower Manhattan,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,February,12,2023,Sunday,8,Morning
23661,23718,2023-02-12,08:17:14,1,Lower Manhattan,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,February,12,2023,Sunday,8,Morning
23662,23719,2023-02-12,08:17:41,2,Lower Manhattan,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,February,12,2023,Sunday,8,Morning
23663,23720,2023-02-12,08:17:52,1,Lower Manhattan,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,February,12,2023,Sunday,8,Morning
23664,23721,2023-02-12,08:18:38,2,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,February,12,2023,Sunday,8,Morning
23665,23722,2023-02-12,08:19:48,1,Hell's Kitchen,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,February,12,2023,Sunday,8,Morning
23666,23723,2023-02-12,08:20:38,2,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,February,12,2023,Sunday,8,Morning
23667,23724,2023-02-12,08:22:24,1,Lower Manhattan,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,February,12,2023,Sunday,8,Morning
23668,23725,2023-02-12,08:22:55,1,Lower Manhattan,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,February,12,2023,Sunday,8,Morning
23669,23726,2023-02-12,08:26:20,2,Lower Manhattan,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,February,12,2023,Sunday,8,Morning
23670,23727,2023-02-12,08:26:55,1,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,February,12,2023,Sunday,8,Morning
23671,23728,2023-02-12,08:27:22,2,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,February,12,2023,Sunday,8,Morning
23672,23729,2023-02-12,08:33:58,1,Hell's Kitchen,3.75,Bakery,Pastry,Chocolate Croissant,3.75,February,12,2023,Sunday,8,Morning
23673,23730,2023-02-12,08:34:27,2,Hell's Kitchen,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,February,12,2023,Sunday,8,Morning
23674,23731,2023-02-12,08:37:18,1,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,February,12,2023,Sunday,8,Morning
23675,23732,2023-02-12,08:39:29,2,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,February,12,2023,Sunday,8,Morning
23676,23733,2023-02-12,08:39:29,1,Lower Manhattan,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,February,12,2023,Sunday,8,Morning
23677,23734,2023-02-12,08:46:36,1,Hell's Kitchen,3.75,Bakery,Pastry,Chocolate Croissant,3.75,February,12,2023,Sunday,8,Morning
23678,23735,2023-02-12,08:47:16,1,Hell's Kitchen,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,February,12,2023,Sunday,8,Morning
23679,23736,2023-02-12,08:48:39,1,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,February,12,2023,Sunday,8,Morning
23680,23737,2023-02-12,08:49:08,1,Astoria,3.25,Bakery,Scone,Ginger Scone,3.25,February,12,2023,Sunday,8,Morning
23681,23738,2023-02-12,08:49:19,1,Astoria,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,February,12,2023,Sunday,8,Morning
23682,23739,2023-02-12,08:49:19,2,Astoria,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,February,12,2023,Sunday,8,Morning
23683,23740,2023-02-12,08:51:54,1,Astoria,8.95,Loose Tea,Black tea,Earl Grey,8.95,February,12,2023,Sunday,8,Morning
23684,23741,2023-02-12,08:52:17,2,Astoria,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,February,12,2023,Sunday,8,Morning
23685,23742,2023-02-12,08:52:40,2,Astoria,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,February,12,2023,Sunday,8,Morning
23686,23743,2023-02-12,08:54:19,1,Astoria,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,February,12,2023,Sunday,8,Morning
23687,23744,2023-02-12,08:54:29,2,Hell's Kitchen,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,February,12,2023,Sunday,8,Morning
23688,23745,2023-02-12,08:56:39,2,Astoria,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,February,12,2023,Sunday,8,Morning
23689,23746,2023-02-12,08:58:57,2,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,February,12,2023,Sunday,8,Morning
23690,23747,2023-02-12,08:59:57,1,Astoria,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,February,12,2023,Sunday,8,Morning
23691,23748,2023-02-12,09:01:08,2,Lower Manhattan,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,February,12,2023,Sunday,9,Morning
23692,23749,2023-02-12,09:01:08,1,Lower Manhattan,3.5,Bakery,Pastry,Croissant,3.5,February,12,2023,Sunday,9,Morning
23693,23750,2023-02-12,09:01:12,1,Lower Manhattan,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,February,12,2023,Sunday,9,Morning
23694,23751,2023-02-12,09:01:12,1,Lower Manhattan,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,February,12,2023,Sunday,9,Morning
23695,23752,2023-02-12,09:01:31,2,Astoria,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,February,12,2023,Sunday,9,Morning
23696,23753,2023-02-12,09:02:14,1,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,February,12,2023,Sunday,9,Morning
23697,23754,2023-02-12,09:02:14,1,Hell's Kitchen,45.0,Coffee beans,Premium Beans,Civet Cat,45.0,February,12,2023,Sunday,9,Morning
23698,23755,2023-02-12,09:02:33,2,Astoria,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,February,12,2023,Sunday,9,Morning
23699,23756,2023-02-12,09:03:23,1,Astoria,3.75,Bakery,Pastry,Chocolate Croissant,3.75,February,12,2023,Sunday,9,Morning
23700,23757,2023-02-12,09:04:35,1,Astoria,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,February,12,2023,Sunday,9,Morning
23701,23758,2023-02-12,09:05:01,1,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,February,12,2023,Sunday,9,Morning
23702,23759,2023-02-12,09:05:01,1,Hell's Kitchen,45.0,Coffee beans,Premium Beans,Civet Cat,45.0,February,12,2023,Sunday,9,Morning
23703,23760,2023-02-12,09:05:17,1,Astoria,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,February,12,2023,Sunday,9,Morning
23704,23761,2023-02-12,09:06:12,1,Lower Manhattan,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,February,12,2023,Sunday,9,Morning
23705,23762,2023-02-12,09:06:33,1,Astoria,0.8,Flavours,Regular syrup,Carmel syrup,0.8,February,12,2023,Sunday,9,Morning
23706,23763,2023-02-12,09:06:33,1,Astoria,3.0,Coffee,Barista Espresso,Espresso shot,3.0,February,12,2023,Sunday,9,Morning
23707,23764,2023-02-12,09:07:04,1,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,February,12,2023,Sunday,9,Morning
23708,23765,2023-02-12,09:07:37,2,Astoria,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,February,12,2023,Sunday,9,Morning
23709,23766,2023-02-12,09:08:53,1,Astoria,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,February,12,2023,Sunday,9,Morning
23710,23767,2023-02-12,09:08:59,1,Lower Manhattan,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,February,12,2023,Sunday,9,Morning
23711,23768,2023-02-12,09:08:59,1,Lower Manhattan,3.25,Bakery,Scone,Ginger Scone,3.25,February,12,2023,Sunday,9,Morning
23712,23769,2023-02-12,09:09:06,2,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,February,12,2023,Sunday,9,Morning
23713,23770,2023-02-12,09:09:34,1,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,February,12,2023,Sunday,9,Morning
23714,23771,2023-02-12,09:10:15,2,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,February,12,2023,Sunday,9,Morning
23715,23772,2023-02-12,09:10:44,2,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,February,12,2023,Sunday,9,Morning
23716,23773,2023-02-12,09:11:44,2,Hell's Kitchen,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,February,12,2023,Sunday,9,Morning
23717,23774,2023-02-12,09:11:44,1,Hell's Kitchen,3.5,Bakery,Pastry,Croissant,3.5,February,12,2023,Sunday,9,Morning
23718,23775,2023-02-12,09:12:57,2,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,February,12,2023,Sunday,9,Morning
23719,23776,2023-02-12,09:12:57,1,Hell's Kitchen,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,February,12,2023,Sunday,9,Morning
23720,23777,2023-02-12,09:13:14,2,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,February,12,2023,Sunday,9,Morning
23721,23778,2023-02-12,09:13:14,1,Hell's Kitchen,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,February,12,2023,Sunday,9,Morning
23722,23779,2023-02-12,09:14:36,2,Hell's Kitchen,3.0,Coffee,Barista Espresso,Espresso shot,6.0,February,12,2023,Sunday,9,Morning
23723,23780,2023-02-12,09:19:26,1,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,February,12,2023,Sunday,9,Morning
23724,23781,2023-02-12,09:19:49,1,Astoria,8.95,Loose Tea,Chai tea,Traditional Blend Chai,8.95,February,12,2023,Sunday,9,Morning
23725,23782,2023-02-12,09:25:15,1,Lower Manhattan,3.75,Coffee,Barista Espresso,Cappuccino,3.75,February,12,2023,Sunday,9,Morning
23726,23783,2023-02-12,09:25:15,1,Lower Manhattan,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,February,12,2023,Sunday,9,Morning
